summary_key,subcategory,country,channel,year,month,year_month,units,revenue,is_excluded
Bag - Cooling|UK|DTC|2025_06,Bag - Cooling,UK,DTC,2025,6,2025_06,71,2709.65,FALSE
Bag - Cooling|UK|DTC|2025_07,Bag - Cooling,UK,DTC,2025,7,2025_07,115,4671.99,FALSE
Bag - Cooling|UK|DTC|2025_08,Bag - Cooling,UK,DTC,2025,8,2025_08,60,2135.11,FALSE
Bag - Cooling|UK|DTC|2025_09,Bag - Cooling,UK,DTC,2025,9,2025_09,15,563.21,FALSE
Bag - Cooling|UK|DTC|2025_10,Bag - Cooling,UK,DTC,2025,10,2025_10,7,295,FALSE
Bag - Cooling|UK|DTC|2025_11,Bag - Cooling,UK,DTC,2025,11,2025_11,22,872.65,FALSE
Bag - Cooling|UK|DTC|2025_12,Bag - Cooling,UK,DTC,2025,12,2025_12,22,814.65,FALSE
Bag - Cooling|UK|DTC|2026_01,Bag - Cooling,UK,DTC,2026,1,2026_01,7,302.5,FALSE
Bag - Cooling|UK|DTC|2026_02,Bag - Cooling,UK,DTC,2026,2,2026_02,4,177.5,FALSE
Bag - Cooling|UK|DTC|2026_03,Bag - Cooling,UK,DTC,2026,3,2026_03,33,1172.89,FALSE
Bag - Cooling|UK|DTC|2026_04,Bag - Cooling,UK,DTC,2026,4,2026_04,108,4799.83,FALSE
Bag - Cooling|UK|DTC|2026_05,Bag - Cooling,UK,DTC,2026,5,2026_05,198,8279.55,FALSE
Bag - Cooling|UK|DTC|2026_06,Bag - Cooling,UK,DTC,2026,6,2026_06,190,8354.64,FALSE
Bag - Cooling|UK|FBA|2025_07,Bag - Cooling,UK,FBA,2025,7,2025_07,3,136.23,FALSE
Bag - Cooling|UK|FBA|2025_08,Bag - Cooling,UK,FBA,2025,8,2025_08,3,137.49,FALSE
Bag - Cooling|UK|FBA|2025_09,Bag - Cooling,UK,FBA,2025,9,2025_09,1,49.99,FALSE
Bag - Cooling|UK|FBA|2025_11,Bag - Cooling,UK,FBA,2025,11,2025_11,1,49.99,FALSE
Bag - Cooling|UK|FBA|2025_12,Bag - Cooling,UK,FBA,2025,12,2025_12,2,99.98,FALSE
Bag - Cooling|UK|FBA|2026_02,Bag - Cooling,UK,FBA,2026,2,2026_02,2,99.98,FALSE
Bag - Cooling|UK|FBA|2026_04,Bag - Cooling,UK,FBA,2026,4,2026_04,4,174.96,FALSE
Bag - Cooling|UK|FBA|2026_05,Bag - Cooling,UK,FBA,2026,5,2026_05,3,134.97,FALSE
Bag - Cooling|UK|FBA|2026_06,Bag - Cooling,UK,FBA,2026,6,2026_06,6,279.2,FALSE
Bag - Cooling|US|B2B|2025_01,Bag - Cooling,US,B2B,2025,1,2025_01,12,326.08,FALSE
Bag - Cooling|US|B2B|2025_02,Bag - Cooling,US,B2B,2025,2,2025_02,14,330.85,FALSE
Bag - Cooling|US|B2B|2025_03,Bag - Cooling,US,B2B,2025,3,2025_03,13,340.54,FALSE
Bag - Cooling|US|B2B|2025_04,Bag - Cooling,US,B2B,2025,4,2025_04,24,487.76,FALSE
Bag - Cooling|US|B2B|2025_05,Bag - Cooling,US,B2B,2025,5,2025_05,26,604.71,FALSE
Bag - Cooling|US|B2B|2025_06,Bag - Cooling,US,B2B,2025,6,2025_06,18,470.54,FALSE
Bag - Cooling|US|B2B|2025_07,Bag - Cooling,US,B2B,2025,7,2025_07,8,216.51,FALSE
Bag - Cooling|US|B2B|2025_08,Bag - Cooling,US,B2B,2025,8,2025_08,8,195.23,FALSE
Bag - Cooling|US|B2B|2025_09,Bag - Cooling,US,B2B,2025,9,2025_09,14,332.77,FALSE
Bag - Cooling|US|B2B|2025_10,Bag - Cooling,US,B2B,2025,10,2025_10,8,143.26,FALSE
Bag - Cooling|US|B2B|2025_11,Bag - Cooling,US,B2B,2025,11,2025_11,1,0,FALSE
Bag - Cooling|US|B2B|2025_12,Bag - Cooling,US,B2B,2025,12,2025_12,1,4167,FALSE
Bag - Cooling|US|B2B|2026_01,Bag - Cooling,US,B2B,2026,1,2026_01,1,28,FALSE
Bag - Cooling|US|B2B|2026_02,Bag - Cooling,US,B2B,2026,2,2026_02,29,762.16,FALSE
Bag - Cooling|US|B2B|2026_03,Bag - Cooling,US,B2B,2026,3,2026_03,155,4193.97,FALSE
Bag - Cooling|US|B2B|2026_04,Bag - Cooling,US,B2B,2026,4,2026_04,51,894.72,FALSE
Bag - Cooling|US|B2B|2026_05,Bag - Cooling,US,B2B,2026,5,2026_05,60,1669.01,FALSE
Bag - Cooling|US|B2B|2026_06,Bag - Cooling,US,B2B,2026,6,2026_06,12,317.02,FALSE
Bag - Cooling|US|DTC|2025_03,Bag - Cooling,US,DTC,2025,3,2025_03,1,0,FALSE
Bag - Cooling|US|DTC|2025_04,Bag - Cooling,US,DTC,2025,4,2025_04,11,510.58,FALSE
Bag - Cooling|US|DTC|2025_05,Bag - Cooling,US,DTC,2025,5,2025_05,4,178.74,FALSE
Bag - Cooling|US|DTC|2025_06,Bag - Cooling,US,DTC,2025,6,2025_06,9,449.59,FALSE
Bag - Cooling|US|DTC|2025_07,Bag - Cooling,US,DTC,2025,7,2025_07,10,476.69,FALSE
Bag - Cooling|US|DTC|2025_08,Bag - Cooling,US,DTC,2025,8,2025_08,1,47.2,FALSE
Bag - Cooling|US|DTC|2025_09,Bag - Cooling,US,DTC,2025,9,2025_09,1,47.04,FALSE
Bag - Cooling|US|DTC|2025_10,Bag - Cooling,US,DTC,2025,10,2025_10,1,55.95,FALSE
Bag - Cooling|US|DTC|2025_11,Bag - Cooling,US,DTC,2025,11,2025_11,5,193.36,FALSE
Bag - Cooling|US|DTC|2025_12,Bag - Cooling,US,DTC,2025,12,2025_12,1,33.78,FALSE
Bag - Cooling|US|DTC|2026_01,Bag - Cooling,US,DTC,2026,1,2026_01,3,111.36,FALSE
Bag - Cooling|US|DTC|2026_02,Bag - Cooling,US,DTC,2026,2,2026_02,3,164.97,FALSE
Bag - Cooling|US|DTC|2026_03,Bag - Cooling,US,DTC,2026,3,2026_03,7,334.71,FALSE
Bag - Cooling|US|DTC|2026_04,Bag - Cooling,US,DTC,2026,4,2026_04,13,661.9,FALSE
Bag - Cooling|US|DTC|2026_05,Bag - Cooling,US,DTC,2026,5,2026_05,27,1386.75,FALSE
Bag - Cooling|US|DTC|2026_06,Bag - Cooling,US,DTC,2026,6,2026_06,16,850.61,FALSE
Bag - Cooling|US|FBA|2025_11,Bag - Cooling,US,FBA,2025,11,2025_11,1,49.2,FALSE
Bag - Cooling|US|FBA|2026_02,Bag - Cooling,US,FBA,2026,2,2026_02,1,47.63,FALSE
Bag - Cooling|US|FBA|2026_06,Bag - Cooling,US,FBA,2026,6,2026_06,1,56.13,FALSE
Bag - Dry MD|AU|DTC|2025_04,Bag - Dry MD,AU,DTC,2025,4,2025_04,3,96.35,FALSE
Bag - Dry MD|AU|DTC|2025_06,Bag - Dry MD,AU,DTC,2025,6,2025_06,5,124.55,FALSE
Bag - Dry MD|AU|DTC|2025_07,Bag - Dry MD,AU,DTC,2025,7,2025_07,2,72,FALSE
Bag - Dry MD|AU|DTC|2025_08,Bag - Dry MD,AU,DTC,2025,8,2025_08,1,35.33,FALSE
Bag - Dry MD|AU|DTC|2025_09,Bag - Dry MD,AU,DTC,2025,9,2025_09,2,70.11,FALSE
Bag - Dry MD|AU|DTC|2025_10,Bag - Dry MD,AU,DTC,2025,10,2025_10,2,60.27,FALSE
Bag - Dry MD|AU|DTC|2025_11,Bag - Dry MD,AU,DTC,2025,11,2025_11,11,278.14,FALSE
Bag - Dry MD|AU|DTC|2025_12,Bag - Dry MD,AU,DTC,2025,12,2025_12,19,535.11,FALSE
Bag - Dry MD|AU|DTC|2026_01,Bag - Dry MD,AU,DTC,2026,1,2026_01,1,31.48,FALSE
Bag - Dry MD|AU|DTC|2026_02,Bag - Dry MD,AU,DTC,2026,2,2026_02,2,74.51,FALSE
Bag - Dry MD|AU|DTC|2026_03,Bag - Dry MD,AU,DTC,2026,3,2026_03,2,74.05,FALSE
Bag - Dry MD|AU|DTC|2026_05,Bag - Dry MD,AU,DTC,2026,5,2026_05,2,64.94,FALSE
Bag - Dry MD|AU|DTC|2026_06,Bag - Dry MD,AU,DTC,2026,6,2026_06,1,0,FALSE
Bag - Dry MD|EU|B2B|2025_04,Bag - Dry MD,EU,B2B,2025,4,2025_04,2,32.68,FALSE
Bag - Dry MD|EU|B2B|2025_05,Bag - Dry MD,EU,B2B,2025,5,2025_05,6,101.87,FALSE
Bag - Dry MD|EU|B2B|2025_07,Bag - Dry MD,EU,B2B,2025,7,2025_07,6,106.81,FALSE
Bag - Dry MD|EU|B2B|2025_08,Bag - Dry MD,EU,B2B,2025,8,2025_08,26,389.03,FALSE
Bag - Dry MD|EU|B2B|2025_10,Bag - Dry MD,EU,B2B,2025,10,2025_10,2,35.43,FALSE
Bag - Dry MD|EU|B2B|2025_11,Bag - Dry MD,EU,B2B,2025,11,2025_11,2,34.42,FALSE
Bag - Dry MD|EU|B2B|2025_12,Bag - Dry MD,EU,B2B,2025,12,2025_12,1,0,FALSE
Bag - Dry MD|EU|B2B|2026_02,Bag - Dry MD,EU,B2B,2026,2,2026_02,17,334.08,FALSE
Bag - Dry MD|EU|B2B|2026_03,Bag - Dry MD,EU,B2B,2026,3,2026_03,46,804.29,FALSE
Bag - Dry MD|EU|B2B|2026_04,Bag - Dry MD,EU,B2B,2026,4,2026_04,27,476.84,FALSE
Bag - Dry MD|EU|B2B|2026_05,Bag - Dry MD,EU,B2B,2026,5,2026_05,40,669.55,FALSE
Bag - Dry MD|EU|B2B|2026_06,Bag - Dry MD,EU,B2B,2026,6,2026_06,19,234.79,FALSE
Bag - Dry MD|EU|DTC|2025_08,Bag - Dry MD,EU,DTC,2025,8,2025_08,1,34.73,FALSE
Bag - Dry MD|EU|DTC|2025_10,Bag - Dry MD,EU,DTC,2025,10,2025_10,1,30.49,FALSE
Bag - Dry MD|EU|DTC|2025_11,Bag - Dry MD,EU,DTC,2025,11,2025_11,6,136.98,FALSE
Bag - Dry MD|EU|DTC|2025_12,Bag - Dry MD,EU,DTC,2025,12,2025_12,5,144.98,FALSE
Bag - Dry MD|EU|DTC|2026_02,Bag - Dry MD,EU,DTC,2026,2,2026_02,1,41.25,FALSE
Bag - Dry MD|EU|DTC|2026_03,Bag - Dry MD,EU,DTC,2026,3,2026_03,3,86.57,FALSE
Bag - Dry MD|EU|DTC|2026_04,Bag - Dry MD,EU,DTC,2026,4,2026_04,7,222.61,FALSE
Bag - Dry MD|EU|DTC|2026_05,Bag - Dry MD,EU,DTC,2026,5,2026_05,6,202.09,FALSE
Bag - Dry MD|EU|DTC|2026_06,Bag - Dry MD,EU,DTC,2026,6,2026_06,15,501.38,FALSE
Bag - Dry MD|UK|B2B|2025_04,Bag - Dry MD,UK,B2B,2025,4,2025_04,23,378.17,FALSE
Bag - Dry MD|UK|B2B|2025_05,Bag - Dry MD,UK,B2B,2025,5,2025_05,40,671.47,FALSE
Bag - Dry MD|UK|B2B|2025_06,Bag - Dry MD,UK,B2B,2025,6,2025_06,9,149.94,FALSE
Bag - Dry MD|UK|B2B|2025_07,Bag - Dry MD,UK,B2B,2025,7,2025_07,13,218.19,FALSE
Bag - Dry MD|UK|B2B|2025_08,Bag - Dry MD,UK,B2B,2025,8,2025_08,12,199.92,FALSE
Bag - Dry MD|UK|B2B|2025_10,Bag - Dry MD,UK,B2B,2025,10,2025_10,1,0,FALSE
Bag - Dry MD|UK|B2B|2026_01,Bag - Dry MD,UK,B2B,2026,1,2026_01,4,71.25,FALSE
Bag - Dry MD|UK|B2B|2026_02,Bag - Dry MD,UK,B2B,2026,2,2026_02,58,1999.18,FALSE
Bag - Dry MD|UK|B2B|2026_03,Bag - Dry MD,UK,B2B,2026,3,2026_03,99,1705.34,FALSE
Bag - Dry MD|UK|B2B|2026_04,Bag - Dry MD,UK,B2B,2026,4,2026_04,27,498.75,FALSE
Bag - Dry MD|UK|B2B|2026_05,Bag - Dry MD,UK,B2B,2026,5,2026_05,95,1602.12,FALSE
Bag - Dry MD|UK|B2B|2026_06,Bag - Dry MD,UK,B2B,2026,6,2026_06,36,660.13,FALSE
Bag - Dry MD|UK|DTC|2025_04,Bag - Dry MD,UK,DTC,2025,4,2025_04,34,993.84,FALSE
Bag - Dry MD|UK|DTC|2025_05,Bag - Dry MD,UK,DTC,2025,5,2025_05,35,949.29,FALSE
Bag - Dry MD|UK|DTC|2025_06,Bag - Dry MD,UK,DTC,2025,6,2025_06,70,2240.6,FALSE
Bag - Dry MD|UK|DTC|2025_07,Bag - Dry MD,UK,DTC,2025,7,2025_07,37,1045.39,FALSE
Bag - Dry MD|UK|DTC|2025_08,Bag - Dry MD,UK,DTC,2025,8,2025_08,28,774.9,FALSE
Bag - Dry MD|UK|DTC|2025_09,Bag - Dry MD,UK,DTC,2025,9,2025_09,10,316.95,FALSE
Bag - Dry MD|UK|DTC|2025_10,Bag - Dry MD,UK,DTC,2025,10,2025_10,6,199.61,FALSE
Bag - Dry MD|UK|DTC|2025_11,Bag - Dry MD,UK,DTC,2025,11,2025_11,73,1795.03,FALSE
Bag - Dry MD|UK|DTC|2025_12,Bag - Dry MD,UK,DTC,2025,12,2025_12,40,1110.12,FALSE
Bag - Dry MD|UK|DTC|2026_01,Bag - Dry MD,UK,DTC,2026,1,2026_01,23,671.41,FALSE
Bag - Dry MD|UK|DTC|2026_02,Bag - Dry MD,UK,DTC,2026,2,2026_02,33,1163.99,FALSE
Bag - Dry MD|UK|DTC|2026_03,Bag - Dry MD,UK,DTC,2026,3,2026_03,237,8446.45,FALSE
Bag - Dry MD|UK|DTC|2026_04,Bag - Dry MD,UK,DTC,2026,4,2026_04,193,6730.74,FALSE
Bag - Dry MD|UK|DTC|2026_05,Bag - Dry MD,UK,DTC,2026,5,2026_05,232,7872.55,FALSE
Bag - Dry MD|UK|DTC|2026_06,Bag - Dry MD,UK,DTC,2026,6,2026_06,135,4392.46,FALSE
Bag - Dry MD|UK|FBA|2025_08,Bag - Dry MD,UK,FBA,2025,8,2025_08,4,126.53,FALSE
Bag - Dry MD|UK|FBA|2025_09,Bag - Dry MD,UK,FBA,2025,9,2025_09,2,70.82,FALSE
Bag - Dry MD|UK|FBA|2025_11,Bag - Dry MD,UK,FBA,2025,11,2025_11,1,37.49,FALSE
Bag - Dry MD|UK|FBA|2025_12,Bag - Dry MD,UK,FBA,2025,12,2025_12,4,149.96,FALSE
Bag - Dry MD|UK|FBA|2026_01,Bag - Dry MD,UK,FBA,2026,1,2026_01,2,67.48,FALSE
Bag - Dry MD|UK|FBA|2026_02,Bag - Dry MD,UK,FBA,2026,2,2026_02,3,115.81,FALSE
Bag - Dry MD|UK|FBA|2026_03,Bag - Dry MD,UK,FBA,2026,3,2026_03,10,371.16,FALSE
Bag - Dry MD|UK|FBA|2026_04,Bag - Dry MD,UK,FBA,2026,4,2026_04,24,840.2,FALSE
Bag - Dry MD|UK|FBA|2026_05,Bag - Dry MD,UK,FBA,2026,5,2026_05,20,708.57,FALSE
Bag - Dry MD|UK|FBA|2026_06,Bag - Dry MD,UK,FBA,2026,6,2026_06,9,309.3,FALSE
Bag - Dry MD|US|B2B|2025_02,Bag - Dry MD,US,B2B,2025,2,2025_02,1,20.95,FALSE
Bag - Dry MD|US|B2B|2025_03,Bag - Dry MD,US,B2B,2025,3,2025_03,28,564.22,FALSE
Bag - Dry MD|US|B2B|2025_04,Bag - Dry MD,US,B2B,2025,4,2025_04,171,3298.29,FALSE
Bag - Dry MD|US|B2B|2025_05,Bag - Dry MD,US,B2B,2025,5,2025_05,12,260.4,FALSE
Bag - Dry MD|US|B2B|2025_06,Bag - Dry MD,US,B2B,2025,6,2025_06,6,126.25,FALSE
Bag - Dry MD|US|B2B|2025_07,Bag - Dry MD,US,B2B,2025,7,2025_07,37,739.34,FALSE
Bag - Dry MD|US|B2B|2025_10,Bag - Dry MD,US,B2B,2025,10,2025_10,2,0,FALSE
Bag - Dry MD|US|B2B|2025_11,Bag - Dry MD,US,B2B,2025,11,2025_11,1,0,FALSE
Bag - Dry MD|US|B2B|2025_12,Bag - Dry MD,US,B2B,2025,12,2025_12,31,532.49,FALSE
Bag - Dry MD|US|B2B|2026_01,Bag - Dry MD,US,B2B,2026,1,2026_01,37,898.14,FALSE
Bag - Dry MD|US|B2B|2026_02,Bag - Dry MD,US,B2B,2026,2,2026_02,43,966.69,FALSE
Bag - Dry MD|US|B2B|2026_03,Bag - Dry MD,US,B2B,2026,3,2026_03,153,2995.24,FALSE
Bag - Dry MD|US|B2B|2026_04,Bag - Dry MD,US,B2B,2026,4,2026_04,34,355.75,FALSE
Bag - Dry MD|US|B2B|2026_05,Bag - Dry MD,US,B2B,2026,5,2026_05,16,940.62,FALSE
Bag - Dry MD|US|B2B|2026_06,Bag - Dry MD,US,B2B,2026,6,2026_06,12,285.64,FALSE
Bag - Dry MD|US|DTC|2025_03,Bag - Dry MD,US,DTC,2025,3,2025_03,2,38.63,FALSE
Bag - Dry MD|US|DTC|2025_04,Bag - Dry MD,US,DTC,2025,4,2025_04,6,211.63,FALSE
Bag - Dry MD|US|DTC|2025_05,Bag - Dry MD,US,DTC,2025,5,2025_05,5,184.81,FALSE
Bag - Dry MD|US|DTC|2025_06,Bag - Dry MD,US,DTC,2025,6,2025_06,6,250.89,FALSE
Bag - Dry MD|US|DTC|2025_07,Bag - Dry MD,US,DTC,2025,7,2025_07,1,38.02,FALSE
Bag - Dry MD|US|DTC|2025_08,Bag - Dry MD,US,DTC,2025,8,2025_08,3,134.27,FALSE
Bag - Dry MD|US|DTC|2025_09,Bag - Dry MD,US,DTC,2025,9,2025_09,1,44.12,FALSE
Bag - Dry MD|US|DTC|2025_11,Bag - Dry MD,US,DTC,2025,11,2025_11,3,124.86,FALSE
Bag - Dry MD|US|DTC|2025_12,Bag - Dry MD,US,DTC,2025,12,2025_12,9,375.7,FALSE
Bag - Dry MD|US|DTC|2026_01,Bag - Dry MD,US,DTC,2026,1,2026_01,6,195.89,FALSE
Bag - Dry MD|US|DTC|2026_02,Bag - Dry MD,US,DTC,2026,2,2026_02,2,88.29,FALSE
Bag - Dry MD|US|DTC|2026_03,Bag - Dry MD,US,DTC,2026,3,2026_03,32,1450.91,FALSE
Bag - Dry MD|US|DTC|2026_04,Bag - Dry MD,US,DTC,2026,4,2026_04,12,358.87,FALSE
Bag - Dry MD|US|DTC|2026_05,Bag - Dry MD,US,DTC,2026,5,2026_05,59,2435.55,FALSE
Bag - Dry MD|US|DTC|2026_06,Bag - Dry MD,US,DTC,2026,6,2026_06,27,1065.4,FALSE
Bag - Dry MD|US|FBA|2025_08,Bag - Dry MD,US,FBA,2025,8,2025_08,2,68.97,FALSE
Bag - Dry MD|US|FBA|2026_03,Bag - Dry MD,US,FBA,2026,3,2026_03,15,622.07,FALSE
Bag - Dry MD|US|FBA|2026_04,Bag - Dry MD,US,FBA,2026,4,2026_04,6,245.59,FALSE
Bag - Dry MD|US|FBA|2026_05,Bag - Dry MD,US,FBA,2026,5,2026_05,18,717.12,FALSE
Bag - Dry MD|US|FBA|2026_06,Bag - Dry MD,US,FBA,2026,6,2026_06,6,253.1,FALSE
Bag - Dry XS|AU|DTC|2025_04,Bag - Dry XS,AU,DTC,2025,4,2025_04,16,220.49,FALSE
Bag - Dry XS|AU|DTC|2025_05,Bag - Dry XS,AU,DTC,2025,5,2025_05,7,107.24,FALSE
Bag - Dry XS|AU|DTC|2025_06,Bag - Dry XS,AU,DTC,2025,6,2025_06,4,34.85,FALSE
Bag - Dry XS|AU|DTC|2025_07,Bag - Dry XS,AU,DTC,2025,7,2025_07,9,104.05,FALSE
Bag - Dry XS|AU|DTC|2025_08,Bag - Dry XS,AU,DTC,2025,8,2025_08,7,96.37,FALSE
Bag - Dry XS|AU|DTC|2025_09,Bag - Dry XS,AU,DTC,2025,9,2025_09,9,120.5,FALSE
Bag - Dry XS|AU|DTC|2025_10,Bag - Dry XS,AU,DTC,2025,10,2025_10,6,80.37,FALSE
Bag - Dry XS|AU|DTC|2025_11,Bag - Dry XS,AU,DTC,2025,11,2025_11,48,569.79,FALSE
Bag - Dry XS|AU|DTC|2025_12,Bag - Dry XS,AU,DTC,2025,12,2025_12,52,646.3,FALSE
Bag - Dry XS|AU|DTC|2026_01,Bag - Dry XS,AU,DTC,2026,1,2026_01,28,385.69,FALSE
Bag - Dry XS|AU|DTC|2026_02,Bag - Dry XS,AU,DTC,2026,2,2026_02,14,185.81,FALSE
Bag - Dry XS|AU|DTC|2026_03,Bag - Dry XS,AU,DTC,2026,3,2026_03,17,226.23,FALSE
Bag - Dry XS|AU|DTC|2026_04,Bag - Dry XS,AU,DTC,2026,4,2026_04,12,202.47,FALSE
Bag - Dry XS|AU|DTC|2026_05,Bag - Dry XS,AU,DTC,2026,5,2026_05,11,155.59,FALSE
Bag - Dry XS|AU|DTC|2026_06,Bag - Dry XS,AU,DTC,2026,6,2026_06,15,227.99,FALSE
Bag - Dry XS|AU|FBA|2025_12,Bag - Dry XS,AU,FBA,2025,12,2025_12,2,30.09,FALSE
Bag - Dry XS|AU|FBA|2026_01,Bag - Dry XS,AU,FBA,2026,1,2026_01,1,18.55,FALSE
Bag - Dry XS|AU|FBA|2026_02,Bag - Dry XS,AU,FBA,2026,2,2026_02,1,19.05,FALSE
Bag - Dry XS|AU|FBA|2026_05,Bag - Dry XS,AU,FBA,2026,5,2026_05,1,21.17,FALSE
Bag - Dry XS|EU|B2B|2025_04,Bag - Dry XS,EU,B2B,2025,4,2025_04,2,14.77,FALSE
Bag - Dry XS|EU|B2B|2025_05,Bag - Dry XS,EU,B2B,2025,5,2025_05,14,103.57,FALSE
Bag - Dry XS|EU|B2B|2025_06,Bag - Dry XS,EU,B2B,2025,6,2025_06,54,367.58,FALSE
Bag - Dry XS|EU|B2B|2025_07,Bag - Dry XS,EU,B2B,2025,7,2025_07,17,114.97,FALSE
Bag - Dry XS|EU|B2B|2025_08,Bag - Dry XS,EU,B2B,2025,8,2025_08,65,409.86,FALSE
Bag - Dry XS|EU|B2B|2025_10,Bag - Dry XS,EU,B2B,2025,10,2025_10,6,39.75,FALSE
Bag - Dry XS|EU|B2B|2025_11,Bag - Dry XS,EU,B2B,2025,11,2025_11,2,15.45,FALSE
Bag - Dry XS|EU|B2B|2025_12,Bag - Dry XS,EU,B2B,2025,12,2025_12,2,0,FALSE
Bag - Dry XS|EU|B2B|2026_01,Bag - Dry XS,EU,B2B,2026,1,2026_01,16,106.36,FALSE
Bag - Dry XS|EU|B2B|2026_02,Bag - Dry XS,EU,B2B,2026,2,2026_02,132,1500.95,FALSE
Bag - Dry XS|EU|B2B|2026_03,Bag - Dry XS,EU,B2B,2026,3,2026_03,220,1686.75,FALSE
Bag - Dry XS|EU|B2B|2026_04,Bag - Dry XS,EU,B2B,2026,4,2026_04,270,2065.64,FALSE
Bag - Dry XS|EU|B2B|2026_05,Bag - Dry XS,EU,B2B,2026,5,2026_05,215,1658.9,FALSE
Bag - Dry XS|EU|B2B|2026_06,Bag - Dry XS,EU,B2B,2026,6,2026_06,162,1258.23,FALSE
Bag - Dry XS|EU|DTC|2025_06,Bag - Dry XS,EU,DTC,2025,6,2025_06,3,35.48,FALSE
Bag - Dry XS|EU|DTC|2025_07,Bag - Dry XS,EU,DTC,2025,7,2025_07,22,310.09,FALSE
Bag - Dry XS|EU|DTC|2025_08,Bag - Dry XS,EU,DTC,2025,8,2025_08,5,68.04,FALSE
Bag - Dry XS|EU|DTC|2025_09,Bag - Dry XS,EU,DTC,2025,9,2025_09,3,40.47,FALSE
Bag - Dry XS|EU|DTC|2025_10,Bag - Dry XS,EU,DTC,2025,10,2025_10,4,54.2,FALSE
Bag - Dry XS|EU|DTC|2025_11,Bag - Dry XS,EU,DTC,2025,11,2025_11,33,369.78,FALSE
Bag - Dry XS|EU|DTC|2025_12,Bag - Dry XS,EU,DTC,2025,12,2025_12,21,249.28,FALSE
Bag - Dry XS|EU|DTC|2026_01,Bag - Dry XS,EU,DTC,2026,1,2026_01,2,31.85,FALSE
Bag - Dry XS|EU|DTC|2026_02,Bag - Dry XS,EU,DTC,2026,2,2026_02,6,95.64,FALSE
Bag - Dry XS|EU|DTC|2026_03,Bag - Dry XS,EU,DTC,2026,3,2026_03,28,411.1,FALSE
Bag - Dry XS|EU|DTC|2026_04,Bag - Dry XS,EU,DTC,2026,4,2026_04,29,448.68,FALSE
Bag - Dry XS|EU|DTC|2026_05,Bag - Dry XS,EU,DTC,2026,5,2026_05,57,872.03,FALSE
Bag - Dry XS|EU|DTC|2026_06,Bag - Dry XS,EU,DTC,2026,6,2026_06,57,841.57,FALSE
Bag - Dry XS|EU|FBA|2026_05,Bag - Dry XS,EU,FBA,2026,5,2026_05,1,16.2,FALSE
Bag - Dry XS|EU|FBA|2026_06,Bag - Dry XS,EU,FBA,2026,6,2026_06,2,38.04,FALSE
Bag - Dry XS|UK|B2B|2025_03,Bag - Dry XS,UK,B2B,2025,3,2025_03,8,61.88,FALSE
Bag - Dry XS|UK|B2B|2025_04,Bag - Dry XS,UK,B2B,2025,4,2025_04,73,543.8,FALSE
Bag - Dry XS|UK|B2B|2025_05,Bag - Dry XS,UK,B2B,2025,5,2025_05,47,355.29,FALSE
Bag - Dry XS|UK|B2B|2025_06,Bag - Dry XS,UK,B2B,2025,6,2025_06,53,422.7,FALSE
Bag - Dry XS|UK|B2B|2025_07,Bag - Dry XS,UK,B2B,2025,7,2025_07,26,197.84,FALSE
Bag - Dry XS|UK|B2B|2025_09,Bag - Dry XS,UK,B2B,2025,9,2025_09,4,30,FALSE
Bag - Dry XS|UK|B2B|2025_10,Bag - Dry XS,UK,B2B,2025,10,2025_10,4,34.78,FALSE
Bag - Dry XS|UK|B2B|2025_11,Bag - Dry XS,UK,B2B,2025,11,2025_11,12,104.27,FALSE
Bag - Dry XS|UK|B2B|2026_01,Bag - Dry XS,UK,B2B,2026,1,2026_01,12,93.92,FALSE
Bag - Dry XS|UK|B2B|2026_02,Bag - Dry XS,UK,B2B,2026,2,2026_02,98,1715,FALSE
Bag - Dry XS|UK|B2B|2026_03,Bag - Dry XS,UK,B2B,2026,3,2026_03,242,1991.94,FALSE
Bag - Dry XS|UK|B2B|2026_04,Bag - Dry XS,UK,B2B,2026,4,2026_04,270,2185.91,FALSE
Bag - Dry XS|UK|B2B|2026_05,Bag - Dry XS,UK,B2B,2026,5,2026_05,518,4312.26,FALSE
Bag - Dry XS|UK|B2B|2026_06,Bag - Dry XS,UK,B2B,2026,6,2026_06,677,5621.27,FALSE
Bag - Dry XS|UK|DTC|2025_03,Bag - Dry XS,UK,DTC,2025,3,2025_03,68,1014.43,FALSE
Bag - Dry XS|UK|DTC|2025_04,Bag - Dry XS,UK,DTC,2025,4,2025_04,618,9509.5,FALSE
Bag - Dry XS|UK|DTC|2025_05,Bag - Dry XS,UK,DTC,2025,5,2025_05,246,3436.52,FALSE
Bag - Dry XS|UK|DTC|2025_06,Bag - Dry XS,UK,DTC,2025,6,2025_06,198,2877.9,FALSE
Bag - Dry XS|UK|DTC|2025_07,Bag - Dry XS,UK,DTC,2025,7,2025_07,140,2026.9,FALSE
Bag - Dry XS|UK|DTC|2025_09,Bag - Dry XS,UK,DTC,2025,9,2025_09,31,496.72,FALSE
Bag - Dry XS|UK|DTC|2025_10,Bag - Dry XS,UK,DTC,2025,10,2025_10,62,994.87,FALSE
Bag - Dry XS|UK|DTC|2025_11,Bag - Dry XS,UK,DTC,2025,11,2025_11,198,2824.63,FALSE
Bag - Dry XS|UK|DTC|2025_12,Bag - Dry XS,UK,DTC,2025,12,2025_12,167,2551.47,FALSE
