SKU,uk_rt,MERGE_pricing,cost,inventory_us_nongrs,inventory_uk_nongrs,size_long
CROSSDOCK-10,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-11,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-12,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-13,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-14,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-15,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-16,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-17,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-18,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-19,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CROSSDOCK-20,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0,Extra Large (40x30cm)
CUSTOM-ORDER,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP][AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))((UK))((US))((EU))((TEST))(())[],0.000,0,0, (xcm)
DB-OT-TOWLB-CAB-LG-LTBLU,,[TEST-RT][TEST-RT-SP][TEST-SHP-PRICE][TEST-SHP-COMPARE][US-RT][US-RT-SP][US-WS]0[US-WS-SP][US-AMZ]100[US-AMZ-SP]100[US-SHP-PRICE][US-SHP-COMPARE][USWS-SHP-PRICE]0[USWS-SHP-COMPARE][CA-RT][CA-RT-SP][CA-WS]0[CA-WS-SP][CA-AMZ]100[CA-AMZ-SP]100[CA-SHP-PRICE][CA-SHP-COMPARE][CAWS-SHP-PRICE]0[CAWS-SHP-COMPARE][UK-RT][UK-RT-SP][UK-WS]0[UK-WS-SP][UK-AMZ]100[UK-AMZ-SP]100[UK-SHP-PRICE][UK-SHP-COMPARE][UKWS-SHP-PRICE]0[UKWS-SHP-COMPARE][AU-RT][AU-RT-SP][AU-WS]0[AU-WS-SP][AU-AMZ]100[AU-AMZ-SP]100[AU-SHP-PRICE][AU-SHP-COMPARE][EU-RT][EU-RT-SP][EU-WS]0[EU-WS-SP][EU-AMZ]100[EU-AMZ-SP]100[EU-SHP-PRICE][EU-SHP-COMPARE][EUWS-SHP-PRICE]0[EUWS-SHP-COMPARE][PL-RT]0[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]0[COST-NEXT]0[TAX-UK]TRUE[UK-NEXT][UKWS-NEXT]0[EU-NEXT][EUWS-NEXT]0[US-NEXT][USWS-NEXT][AU-NEXT][DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],0.000,0,0,Large (160x90cm)
DB-RICK-TOWLB-CAB-LG-BLUE,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]42[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]41.99[CA-AMZ-SP]41.99[CA-SHP-PRICE]42[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]5.2[COST-NEXT]5.2[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.200,0,0,Large (160x90cm)
DB-WL-BAGBCH,50.00,[TEST-RT]50[TEST-RT-SP][TEST-SHP-PRICE]50[TEST-SHP-COMPARE][US-RT]55[US-RT-SP][US-WS]34.48[US-WS-SP][US-AMZ]54.99[US-AMZ-SP]54.99[US-SHP-PRICE]55[US-SHP-COMPARE][USWS-SHP-PRICE]34.48[USWS-SHP-COMPARE][CA-RT]68[CA-RT-SP][CA-WS]34.48[CA-WS-SP][CA-AMZ]67.99[CA-AMZ-SP]67.99[CA-SHP-PRICE]68[CA-SHP-COMPARE][CAWS-SHP-PRICE]26.12[CAWS-SHP-COMPARE][UK-RT]50[UK-RT-SP][UK-WS]26.12[UK-WS-SP][UK-AMZ]49.99[UK-AMZ-SP]49.99[UK-SHP-PRICE]50[UK-SHP-COMPARE][UKWS-SHP-PRICE]26.12[UKWS-SHP-COMPARE][AU-RT]100[AU-RT-SP][AU-WS]45.45[AU-WS-SP][AU-AMZ]99.99[AU-AMZ-SP]99.99[AU-SHP-PRICE]100[AU-SHP-COMPARE][EU-RT]55[EU-RT-SP][EU-WS]28.72[EU-WS-SP]29[EU-AMZ]54.99[EU-AMZ-SP]54.99[EU-SHP-PRICE]55[EU-SHP-COMPARE][EUWS-SHP-PRICE]28.72[EUWS-SHP-COMPARE][PL-RT]248[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]9.1[COST-NEXT]9.1[TAX-UK]TRUE[UK-NEXT]50[UKWS-NEXT]20.83[EU-NEXT]58[EUWS-NEXT]24.166666666666668[US-NEXT]55[USWS-NEXT][AU-NEXT]100[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],9.100,0,0,One Size
DB-WL-BAGCOOL,60.00,[TEST-RT]60[TEST-RT-SP][TEST-SHP-PRICE]60[TEST-SHP-COMPARE][US-RT]75[US-RT-SP][US-WS]47.02[US-WS-SP][US-AMZ]74.99[US-AMZ-SP]74.99[US-SHP-PRICE]75[US-SHP-COMPARE][USWS-SHP-PRICE]47.02[USWS-SHP-COMPARE][CA-RT]88[CA-RT-SP][CA-WS]47.02[CA-WS-SP][CA-AMZ]87.99[CA-AMZ-SP]87.99[CA-SHP-PRICE]88[CA-SHP-COMPARE][CAWS-SHP-PRICE]31.35[CAWS-SHP-COMPARE][UK-RT]60[UK-RT-SP][UK-WS]31.35[UK-WS-SP][UK-AMZ]59.99[UK-AMZ-SP]59.99[UK-SHP-PRICE]60[UK-SHP-COMPARE][UKWS-SHP-PRICE]31.35[UKWS-SHP-COMPARE][AU-RT]110[AU-RT-SP][AU-WS]49.99[AU-WS-SP][AU-AMZ]109.99[AU-AMZ-SP]109.99[AU-SHP-PRICE]110[AU-SHP-COMPARE][EU-RT]68[EU-RT-SP][EU-WS]35.52[EU-WS-SP]35[EU-AMZ]67.99[EU-AMZ-SP]67.99[EU-SHP-PRICE]68[EU-SHP-COMPARE][EUWS-SHP-PRICE]35[EUWS-SHP-COMPARE]35.52[PL-RT]306[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]11.55[COST-NEXT]11.55[TAX-UK]TRUE[UK-NEXT]60[UKWS-NEXT]25[EU-NEXT]70[EUWS-NEXT]29.166666666666668[US-NEXT]75[USWS-NEXT][AU-NEXT]110[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],11.550,0,0,Medium
DB-WL-BAGDRY-MD,45.00,[TEST-RT]45[TEST-RT-SP][TEST-SHP-PRICE]45[TEST-SHP-COMPARE][US-RT]60[US-RT-SP][US-WS]37.61[US-WS-SP][US-AMZ]59.99[US-AMZ-SP]59.99[US-SHP-PRICE]60[US-SHP-COMPARE][USWS-SHP-PRICE]37.61[USWS-SHP-COMPARE][CA-RT]68[CA-RT-SP][CA-WS]37.61[CA-WS-SP][CA-AMZ]67.99[CA-AMZ-SP]67.99[CA-SHP-PRICE]68[CA-SHP-COMPARE][CAWS-SHP-PRICE]23.51[CAWS-SHP-COMPARE][UK-RT]45[UK-RT-SP][UK-WS]23.51[UK-WS-SP][UK-AMZ]44.99[UK-AMZ-SP]44.99[UK-SHP-PRICE]45[UK-SHP-COMPARE][UKWS-SHP-PRICE]23.51[UKWS-SHP-COMPARE][AU-RT]80[AU-RT-SP][AU-WS]36.36[AU-WS-SP][AU-AMZ]79.99[AU-AMZ-SP]79.99[AU-SHP-PRICE]80[AU-SHP-COMPARE][EU-RT]49[EU-RT-SP][EU-WS]25.59[EU-WS-SP]25[EU-AMZ]48.99[EU-AMZ-SP]48.99[EU-SHP-PRICE]49[EU-SHP-COMPARE][EUWS-SHP-PRICE]25[EUWS-SHP-COMPARE]25.59[PL-RT]221[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]9.55[COST-NEXT]9.55[TAX-UK]TRUE[UK-NEXT]45[UKWS-NEXT]18.75[EU-NEXT]50[EUWS-NEXT]20.833333333333336[US-NEXT]60[USWS-NEXT][AU-NEXT]80[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],9.550,0,0,Medium
