Month,Action,Result,Branch,BranchId,Reference,CustomerOrderNo,Company,Stage,DispatchDate,InvoiceDateSet,Total,Currency
2026-07,UPDATE,ok,Amazon AU,16289,249-6449031-2665469,,[Redacted],Dispatched,2026-07-25,2026-07-25,31.42,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8724432-7679844,,[Redacted],Dispatched,2026-07-25,2026-07-25,31.42,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3681207-6864655,,[Redacted],Dispatched,2026-07-26,2026-07-26,20.51,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-3441068-8992611,,[Redacted],Dispatched,2026-07-25,2026-07-25,31.42,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-6569837-2956665,,[Redacted],Dispatched,2026-07-25,2026-07-25,39.01,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-7698037-5715864,,[Redacted],Dispatched,2026-07-25,2026-07-25,16.76,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-3352606-5923052,,[Redacted],Dispatched,2026-07-25,2026-07-25,39.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-1664698-3414244,,[Redacted],Dispatched,2026-07-26,2026-07-26,34.01,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-2854748-6624607,,[Redacted],Dispatched,2026-07-26,2026-07-26,28.77,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-7184913-4615832,,[Redacted],Dispatched,2026-07-25,2026-07-25,16.76,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9078479-9663015,,[Redacted],Dispatched,2026-07-24,2026-07-24,31.4,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4914162-9388662,,[Redacted],Dispatched,2026-07-25,2026-07-25,54.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5501720-5621426,,[Redacted],Dispatched,2026-07-24,2026-07-24,36.63,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4871811-6189417,,[Redacted],Dispatched,2026-07-26,2026-07-26,31.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7635723-4771018,,[Redacted],Dispatched,2026-07-25,2026-07-25,31.42,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0624664-6057460,,[Redacted],Dispatched,2026-07-24,2026-07-24,31.4,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3319480-6351055,,[Redacted],Dispatched,2026-07-24,2026-07-24,28.78,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8999578-6175017,,[Redacted],Dispatched,2026-07-24,2026-07-24,34.01,AUD
2026-07,UPDATE,ok,Amazon AU,16289,S03-9629717-5414049,,[Redacted],Dispatched,2026-07-24,2026-07-24,0,GBP
2026-07,UPDATE,ok,Amazon AU,16289,249-5941826-9451058,,[Redacted],Dispatched,2026-07-24,2026-07-24,34.01,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-7039565-0727015,,[Redacted],Dispatched,2026-07-24,2026-07-24,59.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4505769-7878252,,[Redacted],Dispatched,2026-07-26,2026-07-26,38.97,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-0779612-6288620,,[Redacted],Dispatched,2026-07-24,2026-07-24,16.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-1760647-7277404,,[Redacted],Dispatched,2026-07-25,2026-07-25,12.57,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-0244420-0755056,,[Redacted],Dispatched,2026-07-23,2026-07-23,28.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-6574866-4426247,,[Redacted],Dispatched,2026-07-23,2026-07-23,28.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3283490-2394245,,[Redacted],Dispatched,2026-07-23,2026-07-23,13.58,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9679058-3545462,,[Redacted],Dispatched,2026-07-23,2026-07-23,54.59,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5371040-6203053,,[Redacted],Dispatched,2026-07-23,2026-07-23,32.91,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5566429-6401439,,[Redacted],Dispatched,2026-07-23,2026-07-23,31.34,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-1488925-0910222,,[Redacted],Dispatched,2026-07-24,2026-07-24,16.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4586413-6799032,,[Redacted],Dispatched,2026-07-23,2026-07-23,59.55,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-7898077-3794224,,[Redacted],Dispatched,2026-07-23,2026-07-23,54.59,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-6531118-1140609,,[Redacted],Dispatched,2026-07-23,2026-07-23,31.34,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3904453-5558243,,[Redacted],Dispatched,2026-07-22,2026-07-22,31.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-1494565-9715035,,[Redacted],Dispatched,2026-07-22,2026-07-22,31.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3053615-5726243,,[Redacted],Dispatched,2026-07-23,2026-07-23,20.48,AUD
2026-07,UPDATE,ok,UK,5053,UK-863940,,,Dispatched,2026-07-22,2026-07-22,50,GBP
2026-07,UPDATE,ok,Amazon AU,16289,503-2072054-0544607,,[Redacted],Dispatched,2026-07-22,2026-07-22,16.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2227662-5579008,,[Redacted],Dispatched,2026-07-22,2026-07-22,12.53,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2475498-0240658,,[Redacted],Dispatched,2026-07-22,2026-07-22,25.84,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4627510-9153446,,[Redacted],Dispatched,2026-07-22,2026-07-22,45.72,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4797838-4505402,,[Redacted],Dispatched,2026-07-22,2026-07-22,59.64,AUD
2026-07,UPDATE,ok,UK,5053,UK-863866,,,Dispatched,2026-07-21,2026-07-21,30,GBP
2026-07,UPDATE,ok,Amazon AU,16289,250-0668094-4991844,,[Redacted],Dispatched,2026-07-22,2026-07-22,31.39,AUD
2026-07,UPDATE,ok,US Geneva,5055,US-2163342,,,Dispatched,2026-07-21,2026-07-21,44.6718,USD
2026-07,UPDATE,ok,Amazon AU,16289,249-7871704-9879845,,[Redacted],Dispatched,2026-07-22,2026-07-22,31.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9817612-2599823,,[Redacted],Dispatched,2026-07-22,2026-07-22,31.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8963981-3211802,,[Redacted],Dispatched,2026-07-21,2026-07-21,29.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-0231588-9518244,,[Redacted],Dispatched,2026-07-21,2026-07-21,29.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2878060-5682254,,[Redacted],Dispatched,2026-07-21,2026-07-21,31.27,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8819768-0641448,,[Redacted],Dispatched,2026-07-21,2026-07-21,33.88,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7165782-5081453,,[Redacted],Dispatched,2026-07-23,2026-07-23,31.34,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-0690785-0628668,,[Redacted],Dispatched,2026-07-21,2026-07-21,7.29,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-1675741-4119806,,[Redacted],Dispatched,2026-07-21,2026-07-21,59.41,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7893137-5735047,,[Redacted],Dispatched,2026-07-22,2026-07-22,34.01,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8420649-4649411,,[Redacted],Dispatched,2026-07-21,2026-07-21,28.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2006890-7797465,,[Redacted],Dispatched,2026-07-21,2026-07-21,28.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,S03-5627905-2073156,,[Redacted],Dispatched,2026-07-20,2026-07-20,0,GBP
2026-07,UPDATE,ok,UK,5053,UK-863200,,,Dispatched,2026-07-20,2026-07-20,20,GBP
2026-07,UPDATE,ok,Amazon AU,16289,503-7344216-7392617,,[Redacted],Dispatched,2026-07-21,2026-07-21,31.27,AUD
2026-07,UPDATE,ok,UK,5053,UK-863098,,,Dispatched,2026-07-20,2026-07-20,150,GBP
2026-07,UPDATE,ok,Amazon AU,16289,249-7818400-6705466,,[Redacted],Dispatched,2026-07-21,2026-07-21,16.67,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-9065593-5107069,,[Redacted],Dispatched,2026-07-20,2026-07-20,27.11,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-2719155-8191042,,[Redacted],Dispatched,2026-07-20,2026-07-20,31.13,AUD
2026-07,UPDATE,ok,UK,5053,UK-862897,,,Dispatched,2026-07-20,2026-07-20,30,GBP
2026-07,UPDATE,ok,Amazon AU,16289,250-0194959-1399872,,[Redacted],Dispatched,2026-07-20,2026-07-20,31.13,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3132245-5349435,,[Redacted],Dispatched,2026-07-19,2026-07-19,20.34,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5283741-6943023,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,UK,5053,UK-862401,,,Dispatched,2026-07-19,2026-07-19,30,GBP
2026-07,UPDATE,ok,Amazon AU,16289,250-1281301-9737453,,[Redacted],Dispatched,2026-07-20,2026-07-20,16.6,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-1492192-2179036,,[Redacted],Dispatched,2026-07-20,2026-07-20,29.58,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4365422-6475005,,[Redacted],Dispatched,2026-07-20,2026-07-20,27.11,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9871020-4452611,,[Redacted],Dispatched,2026-07-20,2026-07-20,31.13,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2491706-6132643,,[Redacted],Dispatched,2026-07-19,2026-07-19,16.6,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3499965-3281408,,[Redacted],Dispatched,2026-07-19,2026-07-19,28.53,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2477856-8278218,,[Redacted],Dispatched,2026-07-20,2026-07-20,33.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9455739-8949406,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,AU,17489,AU-139927,,Rochedale South LPO Shop 2,Dispatched,2026-07-27,2026-07-27,81.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6117858-5064625,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-2349240-0739818,,[Redacted],Dispatched,2026-07-19,2026-07-19,13.48,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-7241302-3863033,,[Redacted],Dispatched,2026-07-20,2026-07-20,16.6,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4469329-8073425,,[Redacted],Dispatched,2026-07-19,2026-07-19,28.53,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8964304-5115065,,[Redacted],Dispatched,2026-07-19,2026-07-19,12.45,AUD
2026-07,UPDATE,ok,US Geneva,5055,114-1261312-3910627,,[Redacted],Dispatched,2026-07-20,2026-07-20,78.0735,USD
2026-07,UPDATE,ok,Amazon AU,16289,503-6909314-8371069,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-2032220-4655053,,[Redacted],Dispatched,2026-07-18,2026-07-18,28.56,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4316981-2468601,,[Redacted],Dispatched,2026-07-18,2026-07-18,31.16,AUD
2026-07,UPDATE,ok,UK,5053,UK-861718,,,Dispatched,2026-07-18,2026-07-18,50,GBP
2026-07,UPDATE,ok,UK,5053,UK-861682,,,Dispatched,2026-07-18,2026-07-18,100,GBP
2026-07,UPDATE,ok,Amazon AU,16289,250-4675655-0963857,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5533494-2775040,,[Redacted],Dispatched,2026-07-18,2026-07-18,12.46,AUD
2026-07,UPDATE,ok,UK,5053,UK-861404,,,Dispatched,2026-07-17,2026-07-17,40,GBP
2026-07,UPDATE,ok,Amazon AU,16289,503-8084197-7840654,,[Redacted],Dispatched,2026-07-19,2026-07-19,27.11,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-7714940-4334202,,[Redacted],Dispatched,2026-07-17,2026-07-17,29.6,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9452466-4179806,,[Redacted],Dispatched,2026-07-17,2026-07-17,13.8,AUD
2026-07,UPDATE,ok,Amazon AU,16289,S03-9961828-4957360,,[Redacted],Dispatched,2026-07-16,2026-07-16,0,GBP
2026-07,UPDATE,ok,Amazon AU,16289,249-7606752-3215018,,[Redacted],Dispatched,2026-07-17,2026-07-17,31.16,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8208233-0220635,,[Redacted],Dispatched,2026-07-16,2026-07-16,31.04,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8140605-9801453,,[Redacted],Dispatched,2026-07-17,2026-07-17,37.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-2995544-4231060,,[Redacted],Dispatched,2026-07-17,2026-07-17,31.16,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2553540-5033404,,[Redacted],Dispatched,2026-07-17,2026-07-17,31.16,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4461444-6762222,,[Redacted],Dispatched,2026-07-19,2026-07-19,65.35,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5787396-6975848,,[Redacted],Dispatched,2026-07-18,2026-07-18,31.16,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9192782-2239858,,[Redacted],Dispatched,2026-07-16,2026-07-16,63.9,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3459783-4725421,,[Redacted],Dispatched,2026-07-16,2026-07-16,32.59,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5788467-2867015,,[Redacted],Dispatched,2026-07-16,2026-07-16,33.63,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-7796816-8763866,,[Redacted],Dispatched,2026-07-19,2026-07-19,28.53,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6087950-8219860,,[Redacted],Dispatched,2026-07-15,2026-07-15,16.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-1973138-9052630,,[Redacted],Dispatched,2026-07-16,2026-07-16,8.53,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-1110770-9503828,,[Redacted],Dispatched,2026-07-20,2026-07-20,31.13,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4172241-1703060,,[Redacted],Dispatched,2026-07-15,2026-07-15,28.63,AUD
2026-07,UPDATE,ok,AU,17489,AU-139769,,,Dispatched,2026-07-20,2026-07-20,39.79,AUD
2026-07,UPDATE,ok,US Geneva,5055,US-2162872,,,Dispatched,2026-07-14,2026-07-14,112.3638,USD
2026-07,UPDATE,ok,Amazon AU,16289,249-1065322-9361402,,[Redacted],Dispatched,2026-07-16,2026-07-16,31.04,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-1617112-4679846,,[Redacted],Dispatched,2026-07-16,2026-07-16,31.04,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4150724-7632626,,[Redacted],Dispatched,2026-07-14,2026-07-14,28.5,AUD
2026-07,UPDATE,ok,?,23087,EU-46319,,,Dispatched,2026-07-14,2026-07-14,25.5796,EUR
2026-07,UPDATE,ok,Amazon AU,16289,250-0499460-4437441,,[Redacted],Dispatched,2026-07-19,2026-07-19,31.12,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6994410-7586259,,[Redacted],Dispatched,2026-07-14,2026-07-14,32.64,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7594566-1993419,,[Redacted],Dispatched,2026-07-15,2026-07-15,8.33,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5057741-5335832,,[Redacted],Dispatched,2026-07-15,2026-07-15,20.41,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5796135-0122225,,[Redacted],Dispatched,2026-07-14,2026-07-14,18.65,AUD
2026-07,UPDATE,ok,UK,5053,205-1298358-0968327,,[Redacted],Dispatched,2026-07-15,2026-07-15,30.4,GBP
2026-07,UPDATE,ok,Amazon AU,16289,249-7713707-9925424,,[Redacted],Dispatched,2026-07-14,2026-07-14,9.95,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3458838-0280656,,[Redacted],Dispatched,2026-07-16,2026-07-16,20.28,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5470028-3903025,,[Redacted],Dispatched,2026-07-14,2026-07-14,12.43,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2387764-7039809,,[Redacted],Dispatched,2026-07-15,2026-07-15,39.15,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3294028-2120650,,[Redacted],Dispatched,2026-07-14,2026-07-14,20.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4938250-1295063,,[Redacted],Dispatched,2026-07-14,2026-07-14,20.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9453457-3454230,,[Redacted],Dispatched,2026-07-16,2026-07-16,74.5,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5195162-4788658,,[Redacted],Dispatched,2026-07-14,2026-07-14,57.61,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5704447-5287068,,[Redacted],Dispatched,2026-07-14,2026-07-14,12.43,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5510191-7947851,,[Redacted],Dispatched,2026-07-13,2026-07-13,18.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8072373-8135057,,[Redacted],Dispatched,2026-07-15,2026-07-15,8.33,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4615905-9692665,,[Redacted],Dispatched,2026-07-15,2026-07-15,20.41,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8822289-4082201,,[Redacted],Dispatched,2026-07-14,2026-07-14,21.97,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-9928636-8162227,,[Redacted],Dispatched,2026-07-13,2026-07-13,55.69,AUD
2026-07,UPDATE,ok,AU,17489,AU-139736,,,Dispatched,2026-07-15,2026-07-15,71.16,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-1031017-2917433,,[Redacted],Dispatched,2026-07-15,2026-07-15,31.24,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-0140822-1950229,,[Redacted],Dispatched,2026-07-14,2026-07-14,20.31,AUD
2026-07,UPDATE,ok,AU,17489,AU-139731,,,Dispatched,2026-07-15,2026-07-15,80.58,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-3288277-3523846,,[Redacted],Dispatched,2026-07-15,2026-07-15,18.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4972364-1820601,,[Redacted],Dispatched,2026-07-24,2026-07-24,37.67,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8770319-7029457,,[Redacted],Dispatched,2026-07-13,2026-07-13,5.8,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8853178-5459030,,[Redacted],Dispatched,2026-07-13,2026-07-13,31.11,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5297455-5923837,,[Redacted],Dispatched,2026-07-14,2026-07-14,37.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-0715493-1186226,,[Redacted],Dispatched,2026-07-15,2026-07-15,12.49,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8581528-2559021,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-6439206-4260651,,[Redacted],Dispatched,2026-07-14,2026-07-14,29.24,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0861400-1356620,,[Redacted],Dispatched,2026-07-14,2026-07-14,16.58,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5034805-0011869,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6081267-1939809,,[Redacted],Dispatched,2026-07-14,2026-07-14,20.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-9686862-3205438,,[Redacted],Dispatched,2026-07-14,2026-07-14,38.96,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8935225-2155858,,[Redacted],Dispatched,2026-07-13,2026-07-13,37.33,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0179239-2273402,,[Redacted],Dispatched,2026-07-14,2026-07-14,18.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4169154-7271864,,[Redacted],Dispatched,2026-07-13,2026-07-13,40.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-5323550-3468647,,[Redacted],Dispatched,2026-07-14,2026-07-14,37.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0012884-0353417,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4213979-0673413,,[Redacted],Dispatched,2026-07-13,2026-07-13,45.21,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-7778576-1048614,,[Redacted],Dispatched,2026-07-14,2026-07-14,40.62,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4651445-3535868,,[Redacted],Dispatched,2026-07-13,2026-07-13,18.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3905436-4348648,,[Redacted],Dispatched,2026-07-12,2026-07-12,40.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9602122-2783806,,[Redacted],Dispatched,2026-07-13,2026-07-13,24.89,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4407417-6654225,,[Redacted],Dispatched,2026-07-13,2026-07-13,45.21,AUD
2026-07,UPDATE,ok,UK,5053,UK-857893,,,Dispatched,2026-07-12,2026-07-12,30,GBP
2026-07,UPDATE,ok,Amazon AU,16289,250-8978314-4706245,,[Redacted],Dispatched,2026-07-13,2026-07-13,22.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6131388-6028636,,[Redacted],Dispatched,2026-07-13,2026-07-13,18.66,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7050701-7551805,,[Redacted],Dispatched,2026-07-14,2026-07-14,40.62,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8312367-2213429,,[Redacted],Dispatched,2026-07-13,2026-07-13,40.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-1017701-5111815,,[Redacted],Dispatched,2026-07-13,2026-07-13,40.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-7411185-1947015,,[Redacted],Dispatched,2026-07-13,2026-07-13,42.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8585825-7701466,,[Redacted],Dispatched,2026-07-13,2026-07-13,24.89,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4561840-2531801,,[Redacted],Dispatched,2026-07-13,2026-07-13,40.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-5563685-1067005,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8502771-3235051,,[Redacted],Dispatched,2026-07-13,2026-07-13,19.07,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4352520-7524622,,[Redacted],Dispatched,2026-07-12,2026-07-12,65.68,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9615508-1339015,,[Redacted],Dispatched,2026-07-14,2026-07-14,20.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-5172167-7336620,,[Redacted],Dispatched,2026-07-13,2026-07-13,26.96,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-1100837-0641456,,[Redacted],Dispatched,2026-07-12,2026-07-12,22.03,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-0130083-9155822,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-9349664-4323811,,[Redacted],Dispatched,2026-07-13,2026-07-13,42.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-9433330-1131820,,[Redacted],Dispatched,2026-07-13,2026-07-13,40.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-0511455-5771047,,[Redacted],Dispatched,2026-07-13,2026-07-13,16.26,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-7544472-4963834,,[Redacted],Dispatched,2026-07-12,2026-07-12,18.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-2284510-1024603,,[Redacted],Dispatched,2026-07-13,2026-07-13,21.98,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-1891660-4262260,,[Redacted],Dispatched,2026-07-13,2026-07-13,26.43,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-6901737-2775858,,[Redacted],Dispatched,2026-07-12,2026-07-12,9.87,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8442327-3262202,,[Redacted],Dispatched,2026-07-12,2026-07-12,18.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8818855-7421467,,[Redacted],Dispatched,2026-07-12,2026-07-12,45.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-3877784-0441433,,[Redacted],Dispatched,2026-07-15,2026-07-15,20.41,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8115037-8077412,,[Redacted],Dispatched,2026-07-12,2026-07-12,20.37,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0270403-0282274,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-8672653-5506251,,[Redacted],Dispatched,2026-07-12,2026-07-12,40.74,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-6953224-3672615,,[Redacted],Dispatched,2026-07-13,2026-07-13,203.23,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-6796459-8430216,,[Redacted],Dispatched,2026-07-12,2026-07-12,19.93,AUD
2026-07,UPDATE,ok,US Geneva,5055,113-8577727-4253818,,[Redacted],Dispatched,2026-07-13,2026-07-13,78.3193,USD
2026-07,UPDATE,ok,Amazon AU,16289,503-1565793-7547024,,[Redacted],Dispatched,2026-07-12,2026-07-12,22.03,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-3828318-1063852,,[Redacted],Dispatched,2026-07-12,2026-07-12,42.4,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-4935207-1639012,,[Redacted],Dispatched,2026-07-13,2026-07-13,96.17,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-0831780-6402228,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.31,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8359412-6199841,,[Redacted],Dispatched,2026-07-12,2026-07-12,18.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-1615903-4008660,,[Redacted],Dispatched,2026-07-12,2026-07-12,18.71,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-2210943-0098210,,[Redacted],Dispatched,2026-07-13,2026-07-13,20.32,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-8639365-6777450,,[Redacted],Dispatched,2026-07-12,2026-07-12,18.71,AUD
